Pclass,SibSp,Parch,Fare,Age,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Embark_Cherbourg,Embark_Queenstown,Embark_Southampton,Title_Arm,Title_Dr,Title_Master,Title_Miss,Title_Mr,Title_Ms,Title_Nobil,Title_Rev,Sex
0.3333333333333333,0.0,0.16666666666666666,0.1209753416358076,0.875,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.06929138530460492,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.020494635090094415,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.014110458666029575,0.375,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.125,0.3333333333333333,0.05416439273810667,0.125,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.625,0.3333333333333333,0.09154270340242172,0.25,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.014110458666029575,0.375,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.15614960068643363,0.5,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.125,0.0,0.16293234896625058,0.625,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.375,0.3333333333333333,0.05445717323939373,0.125,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.3333333333333333,0.0,0.0,0.05410739813385612,0.375,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.125,0.16666666666666666,0.029757819776815374,0.375,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.6666666666666666,0.0,0.0,0.020494635090094415,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.015923941091001644,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.5,0.3333333333333333,0.015468569817999833,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.25,0.0,0.016908073949327893,0.375,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.020494635090094415,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.625,0.3333333333333333,0.09154270340242172,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.0,0.0,0.1434624456306609,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.028212719478023115,0.375,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.11027245763075773,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.014931805565640218,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.3333333333333333,0.056604230248832196,0.125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.024349578357040744,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.017566830077223785,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.018542765081513996,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015200187691820024,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.0,0.0,0.09193307740413781,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.020494635090094415,0.25,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.375,0.0,0.030937139635999665,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.125,0.5,0.06709553154495196,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.375,0.3333333333333333,0.5133418122566505,0.375,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015330377421392339,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.125,0.0,0.11940564777490723,0.625,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.3333333333333333,0.04015972542654215,0.375,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.014151057562208049,0.75,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.06764049365134761,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.16666666666666666,0.12366716556464086,0.375,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.16666666666666666,0.04489301019734967,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
0.6666666666666666,0.125,0.0,0.050748620223090936,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015411575213749284,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.16666666666666666,0.15085515328815924,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.016891873428256675,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.25,0.0,0.015468569817999833,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.014931805565640218,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015175789316712771,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.04713766070721715,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.0,0.0,0.10149724044618187,0.625,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.028212719478023115,0.25,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.019177122834302632,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.028220722145058292,0.25,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015468569817999833,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015126992566498259,1.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.125,0.0,0.04098927018018883,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.16666666666666666,0.4831284260198326,0.375,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.5,0.3333333333333333,0.06104473451835265,0.125,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.25,0.0,0.1434624456306609,0.375,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.125,0.0,0.058694292654020104,0.5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.0,0.16666666666666666,0.15085515328815924,0.75,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.021942337075458514,0.25,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.015126992566498259,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.01393967004027879,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.16666666666666666,0.04364049521284361,0.375,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.013614293309848433,0.625,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.013760683560491965,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.028302115124416098,0.625,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-1
0.6666666666666666,0.125,0.0,0.050748620223090936,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.02936744577509929,0.375,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.3333333333333333,0.051301584996521765,0.25,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.125,0.0,0.10364429745562033,0.5,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.01798980030808316,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.15458810467956932,0.375,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.3333333333333333,0.029757819776815374,0.375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.015126992566498259,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.125,0.0,0.030937139635999665,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.013175122557917838,0.25,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.022446505098674834,0.25,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.125,0.16666666666666666,0.07173122281533045,0.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015216388212891242,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.25,0.3333333333333333,0.06709553154495196,0.125,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.0,0.3333333333333333,0.050748620223090936,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.625,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
0.6666666666666666,0.0,0.0,0.02444717185746977,0.75,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
0.3333333333333333,0.125,0.0,0.12999454257145598,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.015712553569072387,0.75,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.3333333333333333,0.028302115124416098,0.625,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.014273049437744325,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.16666666666666666,0.11980421963065935,0.75,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015094396337354966,0.25,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015712553569072387,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.016908073949327893,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,1.0,0.3333333333333333,0.13575255909676823,0.375,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.16666666666666666,0.031425107138144774,0.625,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.030741952635141623,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.015175789316712771,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.016908073949327893,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.5,0.16666666666666666,0.07746484096553544,0.125,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.3333333333333333,0.04006213192611313,0.125,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.3333333333333333,0.0,0.16666666666666666,0.10735285047192313,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.125,0.6666666666666666,0.05445717323939373,0.625,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1
0.3333333333333333,0.0,0.0,0.050602229972447406,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.11027245763075773,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.06538764528744409,0.875,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.5,0.16666666666666666,0.056848213999904744,0.125,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1.0,0.125,0.16666666666666666,0.021730754366528396,0.125,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015468569817999833,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0.0,0.0,0.05991421140938287,0.75,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.125,0.16666666666666666,0.015330377421392339,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.375,0.16666666666666666,0.04970768794751499,0.375,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.3333333333333333,0.0,0.0,0.05604306762136532,0.625,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,1.0,0.3333333333333333,0.13575255909676823,0.375,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.0,0.0,0.02937564362913533,0.375,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.5,0.3333333333333333,0.061264319894317944,0.125,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.6666666666666666,0.25,0.16666666666666666,0.0761229303346364,0.125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.3333333333333333,0.04298993693898376,0.125,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.3333333333333333,0.0,0.0,0.09759350042902103,0.375,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.030253985132996517,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,-1
0.3333333333333333,0.0,0.0,0.051822148727810165,0.625,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.16666666666666666,0.030253985132996517,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015411575213749284,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.25,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.125,0.0,0.015330377421392339,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.125,0.16666666666666666,0.050748620223090936,0.125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.3333333333333333,0.0,0.0,0.05410739813385612,0.625,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-1
0.3333333333333333,0.0,0.0,0.2859895551532101,0.75,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-1
1.0,0.0,0.0,0.015126992566498259,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.16666666666666666,0.01640390592611157,0.625,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015126992566498259,0.375,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1
0.6666666666666666,0.0,0.0,0.025374310111545468,0.375,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1
1.0,0.0,0.0,0.018542765081513996,0.375,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,1.0,0.3333333333333333,0.13575255909676823,0.375,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.012678957201736696,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.014102260811993537,0.625,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.015712553569072387,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
